Scenario,Global_Second,Phase,Phase_Name,Phase_Second,Market_State,Kia,Vintrumite,DB HiTek,POSCO Future M,Hyundai Motor,POSCO Holdings,Samsung Electronics,LS,Samsung SDI,Samsung Electro-Mechanics,HD Korea Shipbuilding,LS ELECTRIC,Korea Zinc,HMM,Hyundai Mobis,Korea Electric Power,Samsung C&T,SK Inc.,NAVER,Kakao,JUSUNG Engineering,EO Technics,Hanmi Semiconductor,LG Chem,Shinhan Financial,LEENO Industrial,LG Electronics,Celltrion,KODEX 200,EcoPro,Hana Financial,KODEX Semiconductor,SK Innovation,TIGER 200,KB Financial,KODEX Leverage,Meritz Financial,Samsung Biologics,KODEX KOSDAQ150,KODEX KOSDAQ150 Leverage,Wonik IPS,EcoPro BM,KODEX 200 Futures Inverse 2X,HD Hyundai Electric,Hyosung Heavy Industries,Woori Financial,HD Hyundai Heavy Industries,LG Energy Solution,TIGER Semiconductor TOP10,HPSP
Scenario 2,528,2,True Positive News,228,TRADING,150854.18,238422.73,161326.35,251748.2,756976.43,628777.66,228921.19,480582.5,708828.9,941353.6,442445.59,316394.11,2421050.2,31254.58,435873.43,45909.27,353604.03,454857.79,1402458.09,45269.61,116958.48,371287.09,445322.14,535572.59,92099.49,148509.79,144569.25,183253.83,93845.18,154655.18,130847.21,122417.58,158935.07,98619.09,159588.76,110192.14,135310.3,1364877.23,24163.04,16737.45,131040.27,253674.53,155.58,1261464.11,4017452.27,35484.03,813802.89,699193.05,51932.39,54831.65
Scenario 2,529,2,True Positive News,229,TRADING,150847.08,239029.44,161239.48,252046.31,756504.09,627751.29,228874.07,481084.19,708817.06,941438.92,442617.06,315991.94,2426390.16,31315.07,436026.65,45887.18,352904.36,454665.78,1402776.75,45259.11,117070.25,371886.06,444299.7,533861.03,92146.21,148182.36,144598.08,183189.21,94064.44,154900.26,130824.87,122448.8,158753.0,98536.65,159511.41,110346.75,135008.47,1366058.23,24090.47,16759.62,130961.88,253677.03,155.45,1261787.4,4027310.34,35492.8,812404.53,698608.85,51846.18,54813.32
Scenario 2,530,2,True Positive News,230,TRADING,150773.47,239348.01,161178.45,252156.64,755862.47,627479.2,228890.89,480640.67,708822.78,941749.25,442979.52,315795.15,2425191.76,31370.72,435680.87,45891.27,352835.88,454601.32,1403052.65,45240.76,117259.15,372587.08,443487.8,532259.66,92314.43,147893.4,144583.34,183099.73,94199.37,154971.9,130757.71,122346.58,158593.16,98624.73,159378.92,110493.48,134801.02,1365919.86,24028.45,16774.55,130942.9,253622.4,155.45,1261831.13,4038848.61,35460.07,810945.14,698081.39,51739.97,54824.6
Scenario 2,531,2,True Positive News,231,TRADING,150751.48,239759.01,161360.87,252615.5,754802.39,626521.02,228910.24,481706.19,708688.36,941641.22,442864.63,315388.59,2424953.45,31339.32,435470.15,45877.66,352706.74,454588.37,1403023.88,45235.25,117398.73,373230.53,442664.94,530430.51,92468.73,147486.41,144602.67,183134.6,94322.1,154938.81,130701.31,122460.47,158229.75,98750.0,159295.6,110652.72,134550.96,1368914.86,23981.76,16798.47,130988.9,253617.67,155.42,1261959.73,4041967.47,35430.94,809658.08,697374.0,51630.54,54816.82
Scenario 2,532,2,True Positive News,232,TRADING,150739.11,239996.05,161305.33,252986.29,754245.96,626091.68,228785.36,482630.07,708557.42,941502.19,443236.32,315138.46,2425098.55,31305.27,435123.25,45881.9,351808.25,454464.32,1403358.08,45197.53,117568.04,373891.37,442055.86,528973.1,92540.07,147219.98,144661.25,183060.88,94447.26,155005.79,130740.88,122570.19,157886.51,98665.15,159362.34,110848.08,134357.71,1369759.87,23919.7,16837.68,130786.41,253494.82,155.19,1262289.76,4045867.87,35421.0,808847.53,696947.14,51546.18,54837.82
Scenario 2,533,2,True Positive News,233,TRADING,150779.05,240471.4,161141.75,253297.38,752750.64,625702.42,228802.24,483407.08,708460.27,941151.9,443276.52,315263.19,2422636.98,31272.81,434871.16,45885.95,351742.39,454397.67,1403454.31,45155.61,117803.05,374691.97,441365.77,527350.87,92694.19,146912.73,144665.35,183029.39,94495.31,155077.2,130731.92,122595.26,157573.53,98563.81,159284.1,111004.39,134177.82,1370938.97,23865.7,16850.29,130738.27,253536.36,155.13,1262578.16,4051165.93,35350.74,807797.02,696941.12,51463.75,54837.44
Scenario 2,534,2,True Positive News,234,TRADING,150734.75,240695.53,161134.88,253228.23,752411.01,624964.3,228712.39,483729.07,708369.07,940958.72,443261.06,315024.45,2419164.65,31239.6,434880.88,45887.21,351367.78,454457.72,1404004.82,45151.76,118011.12,375257.45,440623.89,525941.86,92870.23,146653.47,144666.38,182968.15,94643.83,155229.85,130708.9,122697.83,157429.26,98569.0,159140.32,111192.42,133802.44,1373144.27,23809.95,16859.17,130713.27,253529.06,155.11,1262515.1,4056865.83,35286.61,806811.85,696010.53,51353.74,54809.66
Scenario 2,535,2,True Positive News,235,TRADING,150690.06,241118.49,161031.33,253015.62,752144.66,624865.38,228749.3,483826.59,708576.54,940550.09,443533.69,314865.28,2416573.73,31192.85,434268.59,45887.61,351359.48,454330.2,1403965.45,45142.33,118091.14,375831.2,439647.78,524148.76,92971.8,146333.98,144739.65,182934.23,94699.87,155149.89,130640.63,122714.75,157141.88,98702.66,159027.59,111339.92,133761.98,1373698.78,23751.04,16884.43,130758.89,253576.08,154.78,1261907.95,4063346.55,35275.69,806301.86,695528.84,51271.67,54822.41
Scenario 2,536,2,True Positive News,236,TRADING,150673.31,241304.29,160980.36,253465.99,751576.33,624985.0,228758.66,484137.07,708607.88,940331.87,443457.4,314944.29,2412988.52,31158.78,434113.1,45884.02,351226.7,454327.24,1404244.48,45151.28,118186.62,376377.62,439026.93,522642.42,93141.69,146164.15,144741.02,182908.55,94810.85,155233.02,130630.33,122792.43,156959.46,98803.62,158996.51,111471.53,133448.5,1375301.76,23690.35,16892.23,130655.79,253547.04,154.64,1261964.09,4069167.59,35219.36,805444.52,694630.3,51152.35,54834.26
Scenario 2,537,2,True Positive News,237,TRADING,150672.51,241604.52,160918.09,253862.52,751454.86,624857.61,228647.59,484318.06,708429.0,940461.01,443753.43,314857.51,2412327.89,31119.62,433765.0,45879.28,350624.36,454310.71,1404619.36,45129.62,118300.53,376974.7,438289.57,521422.19,93247.65,145925.29,144816.11,182879.67,95036.21,155090.73,130604.77,122906.46,156704.82,98985.27,159019.08,111628.08,133115.45,1376105.56,23638.81,16913.59,130658.83,253473.75,154.52,1262141.79,4073660.89,35206.71,804362.89,694275.1,51049.1,54860.2
Scenario 2,538,2,True Positive News,238,TRADING,150611.14,241800.99,160980.67,254108.15,750861.18,624288.93,228635.44,484762.14,708159.89,940679.39,443352.12,314626.12,2410545.57,31114.87,433528.02,45885.86,350179.92,454250.68,1404628.28,45138.39,118589.84,377717.38,437428.45,519622.1,93261.26,145793.81,144846.71,182876.75,95149.96,155102.91,130602.81,122992.99,156353.33,98950.56,159002.71,111836.24,132802.86,1377002.96,23580.07,16934.21,130599.6,253504.28,154.53,1262123.66,4076857.29,35139.31,803459.49,694237.71,50953.32,54807.47
Scenario 2,539,2,True Positive News,239,TRADING,150579.22,241847.23,160902.71,254471.52,750032.51,623742.8,228556.8,484628.9,708076.85,940902.52,443497.45,314494.49,2407175.01,31060.75,433392.36,45875.36,350300.64,454208.4,1404356.51,45128.34,118841.31,378395.49,436729.18,517888.24,93323.08,145597.26,144832.26,182858.61,95283.12,155360.41,130564.4,123121.75,156042.65,98862.37,158845.85,112013.52,132476.13,1379279.47,23538.29,16946.15,130444.26,253326.4,154.46,1262407.32,4085310.92,35108.89,802479.06,693921.07,50863.48,54830.97
Scenario 2,540,2,True Positive News,240,TRADING,150561.2,242201.23,160991.82,254813.42,749321.66,623233.9,228614.39,485246.59,707756.19,940698.53,443411.21,314171.64,2407154.65,31021.76,433192.02,45870.08,349191.46,454203.57,1404183.78,45109.44,118902.77,378884.39,436008.16,516278.83,93325.79,145366.98,144871.61,182922.56,95490.46,155386.47,130518.65,123126.44,155742.96,98804.08,158779.61,112112.07,132101.25,1380144.79,23481.62,16968.7,130339.19,253322.66,154.54,1262018.55,4087118.72,35059.2,802088.31,693597.2,50745.18,54821.38
Scenario 2,541,2,True Positive News,241,TRADING,150568.99,242635.92,160892.27,254888.44,748507.48,622806.9,228603.99,485369.78,707693.74,940799.68,443963.56,313664.69,2409326.47,30998.89,432964.92,45866.16,348486.9,454026.33,1404141.02,45133.25,119164.92,379630.61,435050.63,514742.74,93473.51,145072.19,144882.04,182976.31,95618.2,155478.56,130490.97,123077.78,155647.92,98953.33,158772.2,112323.34,131802.75,1382961.41,23424.07,16977.44,130156.6,253240.37,154.47,1262023.57,4095639.27,35049.6,801327.52,692986.89,50647.55,54828.44
Scenario 2,542,2,True Positive News,242,TRADING,150566.82,243054.22,160803.95,255025.39,747235.14,622031.94,228666.97,486187.81,707647.64,940646.9,444315.55,313209.04,2406650.95,30961.72,432867.79,45875.28,348536.81,454088.81,1404264.77,45157.33,119283.68,380262.3,434230.17,513200.69,93571.98,144870.44,144932.79,182853.93,95765.36,155518.0,130471.0,123066.9,155507.95,98984.35,158775.56,112440.52,131565.17,1383033.79,23367.77,17005.03,130147.24,253175.78,154.46,1262189.84,4104899.81,35015.65,800408.85,692320.24,50562.46,54782.88
Scenario 2,543,2,True Positive News,243,TRADING,150552.6,243452.27,160755.3,255022.65,745808.86,621099.0,228661.97,487014.34,707544.04,940998.58,444873.26,313234.87,2404386.65,30943.91,432842.21,45869.12,348197.6,453906.27,1404327.92,45150.39,119393.76,380973.57,433427.59,511357.01,93664.68,144681.75,144932.87,182843.04,95803.29,155575.24,130437.27,123181.95,155434.74,99089.9,158761.24,112559.33,131276.12,1383495.74,23313.19,17024.84,130293.48,253177.95,154.36,1261998.58,4108871.3,34973.96,799319.54,692160.7,50445.34,54795.81
Scenario 2,544,2,True Positive News,244,TRADING,150576.13,243603.61,160593.9,255518.83,744911.02,621176.81,228646.03,487609.69,707347.64,941126.11,445212.06,312824.08,2401962.3,30934.77,432333.7,45848.16,347861.51,453884.61,1403720.51,45172.54,119582.46,381797.54,432843.26,509540.12,93813.38,144337.67,144919.44,182891.04,95879.08,155695.7,130401.88,123170.37,155356.45,99137.0,158788.63,112693.31,131030.54,1384937.43,23276.4,17044.28,130213.27,253114.48,154.48,1262320.51,4113991.91,34932.85,798006.49,691621.83,50354.03,54785.86
Scenario 2,545,2,True Positive News,245,TRADING,150540.54,244119.98,160661.67,255716.89,744365.37,620966.79,228572.45,487257.57,707404.67,940925.21,445535.25,312780.2,2397596.7,30910.78,431842.93,45857.76,347773.66,453800.92,1404230.99,45167.25,119733.06,382568.72,432093.71,508098.85,93873.17,144084.8,144864.97,182860.19,95965.17,155769.91,130463.38,123177.25,155076.47,99220.29,158676.95,112833.5,130760.96,1385819.66,23222.27,17080.77,130215.07,253155.81,154.44,1262940.04,4113374.85,34894.4,796816.13,691415.56,50246.26,54801.5
Scenario 2,546,2,True Positive News,246,TRADING,150571.28,243912.77,160606.13,255740.34,743836.45,620073.68,228514.7,487662.93,707229.42,940811.82,445756.27,312898.47,2395090.29,30875.62,431505.75,45874.36,347432.27,453702.94,1404239.32,45211.58,119841.65,383258.11,431170.36,506585.34,93981.5,143766.88,144884.84,182900.46,96083.4,155696.04,130478.23,123078.08,154961.34,99305.43,158538.76,113033.43,130577.33,1387494.93,23159.0,17080.96,130028.56,253152.9,154.45,1263093.65,4121600.74,34854.42,796385.79,691266.08,50146.48,54815.2
Scenario 2,547,2,True Positive News,247,TRADING,150554.58,244044.69,160516.73,256031.88,742799.01,619534.89,228425.31,487642.29,706971.07,940710.77,445584.76,312517.08,2393847.14,30871.34,431457.89,45859.69,347234.69,453622.51,1404202.81,45189.96,120016.85,383906.03,430104.23,504851.0,94127.1,143464.01,144915.72,182846.15,96252.98,155591.02,130462.25,123020.73,154754.42,99414.8,158377.2,113196.43,130319.24,1388820.74,23114.19,17110.08,129946.84,253143.47,154.36,1263552.27,4118656.6,34791.88,795761.08,690633.19,50028.22,54828.43
Scenario 2,548,2,True Positive News,248,TRADING,150566.52,243897.64,160375.34,256128.26,741807.05,619148.93,228499.25,488076.21,706803.5,939718.38,445835.58,312133.57,2390976.34,30835.12,431001.98,45860.95,346904.04,453399.63,1404646.74,45172.31,120093.03,384473.74,429278.86,503111.05,94191.77,143036.8,144927.57,182891.92,96458.42,155522.86,130364.35,123079.54,154459.04,99479.17,158224.85,113284.74,130032.84,1390424.2,23061.02,17123.44,129812.28,253169.06,154.5,1264109.67,4124603.47,34776.2,795503.26,690250.99,49955.13,54841.96
Scenario 2,549,2,True Positive News,249,TRADING,150589.18,244243.8,160332.64,256299.39,740757.22,618854.43,228565.07,488359.71,706959.98,939245.66,445591.31,311486.8,2389252.52,30814.58,430942.91,45861.82,346978.57,453359.3,1405013.48,45146.91,120213.49,385122.05,428237.66,501281.21,94306.17,142721.06,144935.32,182898.92,96570.26,155471.86,130404.14,123211.89,154280.7,99422.84,158076.36,113438.04,129661.35,1389955.89,23009.32,17132.32,129597.45,253055.43,154.54,1264038.24,4127983.62,34762.84,794346.9,689650.53,49839.71,54830.12
Scenario 2,550,2,True Positive News,250,TRADING,150562.15,244907.21,160277.68,256419.43,739955.42,618698.52,228478.26,487989.3,707175.61,939084.65,446290.24,311459.42,2385951.5,30771.24,430748.8,45855.19,346273.31,453175.01,1405063.24,45137.83,120479.25,385999.12,427313.29,499545.26,94431.02,142391.3,144979.85,182855.44,96721.94,155599.33,130435.03,123256.2,153830.24,99506.43,158094.25,113638.82,129444.21,1390819.2,22971.53,17164.16,129582.49,253065.47,154.37,1264389.94,4132245.12,34772.83,793666.86,689122.02,49767.21,54850.59
Scenario 2,551,2,True Positive News,251,TRADING,150573.7,245243.46,160071.9,256552.29,738551.48,618605.15,228428.06,488564.98,707300.54,939423.47,446702.27,311178.37,2383378.89,30721.1,430362.11,45852.04,345906.32,453178.62,1404460.45,45138.18,120687.11,386860.31,426115.25,497758.3,94391.02,142181.91,145045.98,182763.5,96807.22,155595.71,130425.36,123317.3,153656.74,99635.86,158025.77,113780.42,129172.79,1392126.36,22921.99,17183.42,129417.17,253158.59,154.02,1264529.95,4133140.3,34772.71,793061.24,688425.78,49683.21,54836.44
Scenario 2,552,2,True Positive News,252,TRADING,150536.04,245498.73,159899.81,256582.59,738217.58,618434.07,228440.08,489402.05,707472.81,938800.88,447136.19,310691.45,2381092.13,30695.75,430224.39,45838.59,345637.41,453200.09,1404460.46,45150.33,120820.19,387462.34,425388.02,496010.05,94507.6,141965.17,145070.0,182732.99,96957.24,155530.46,130395.41,123351.04,153469.34,99806.98,157966.48,113896.46,128997.47,1393025.49,22872.4,17193.16,129330.81,253026.77,153.88,1264524.86,4142101.62,34744.69,791918.28,687642.1,49587.62,54863.12
Scenario 2,553,2,True Positive News,253,TRADING,150544.48,245633.05,159621.81,256806.97,737067.93,618150.2,228414.43,489621.03,707603.89,938038.47,446894.12,310655.89,2377770.37,30674.96,430188.99,45832.15,345276.28,453150.91,1404804.38,45150.37,120954.8,388111.87,424416.87,494466.76,94604.72,141921.45,145086.42,182708.17,97079.9,155429.28,130411.84,123403.85,153063.3,99690.61,157957.97,114074.51,128713.23,1394196.49,22825.17,17211.28,129299.02,253097.15,153.63,1264617.03,4146392.46,34707.87,791459.94,687083.32,49491.1,54869.37
Scenario 2,554,2,True Positive News,254,TRADING,150519.62,245931.02,159581.42,257243.54,736353.74,617704.89,228404.96,489315.74,707959.44,938484.38,446807.73,310385.28,2374473.69,30629.67,430340.2,45816.5,345169.23,453125.73,1404538.43,45108.28,121140.64,388748.28,423583.76,492780.07,94617.32,141671.58,145064.19,182771.12,97262.96,155458.41,130370.6,123322.87,152876.69,99759.58,157827.46,114276.31,128409.18,1395417.61,22776.94,17217.34,129378.03,252957.04,153.69,1264831.75,4147951.91,34664.98,790507.82,686996.44,49372.29,54878.85
Scenario 2,555,2,True Positive News,255,TRADING,150546.22,245905.09,159408.43,257473.77,735402.38,616980.12,228388.61,489528.59,707910.38,938598.51,447367.21,310237.65,2372622.07,30593.43,429884.33,45816.64,344550.16,453034.38,1404850.95,45083.13,121262.79,389412.34,422844.95,491505.23,94653.37,141441.88,145057.11,182698.87,97333.97,155328.49,130383.51,123386.71,152767.32,99784.95,157831.23,114423.38,127929.47,1395253.06,22738.38,17252.67,129181.16,252939.66,153.6,1265008.93,4153856.86,34628.1,789576.19,686769.75,49282.68,54879.18
Scenario 2,556,2,True Positive News,256,TRADING,150574.36,246358.05,159235.1,257533.31,734271.65,616727.87,228392.36,489828.53,707948.66,938683.71,447504.65,310076.35,2369965.93,30586.64,429616.09,45809.4,343914.88,452994.41,1405041.05,45076.81,121479.05,389949.41,422095.47,489974.05,94902.66,141187.37,145105.61,182749.25,97413.83,155265.4,130355.46,123547.44,152578.91,99880.53,157701.85,114528.89,127670.23,1396421.11,22681.09,17268.86,128998.52,252857.98,153.47,1265356.92,4163936.33,34594.69,788714.39,686233.98,49180.3,54922.86
Scenario 2,557,2,True Positive News,257,TRADING,150600.76,247058.61,159123.7,257651.98,733563.25,615923.68,228312.56,490896.2,707814.28,938187.8,447820.09,309982.49,2366637.7,30549.17,429676.28,45806.1,343654.71,452915.93,1405271.84,45067.11,121612.81,390654.82,421291.06,488718.95,95018.73,140813.16,145090.04,182660.83,97595.33,155286.92,130372.3,123687.31,152171.75,99905.15,157657.68,114666.75,127256.52,1397303.34,22624.78,17276.27,128797.08,252717.23,153.44,1265645.33,4172532.38,34527.02,787811.38,685999.38,49071.23,54938.18
Scenario 2,558,2,True Positive News,258,TRADING,150580.24,247249.7,159004.37,257959.86,733315.76,615222.72,228299.14,491215.37,707867.34,937962.83,448265.72,309845.83,2363918.87,30515.24,428988.05,45787.15,343083.42,452874.04,1404974.53,45061.18,121730.81,391219.97,420527.39,487314.15,95081.82,140465.01,145105.9,182678.46,97764.29,155523.07,130366.55,123850.09,152105.09,100023.96,157545.17,114790.67,126917.47,1398581.0,22581.16,17300.56,128705.33,252734.07,153.24,1265977.22,4180048.43,34483.16,787376.18,685434.01,48940.37,54966.53
Scenario 2,559,2,True Positive News,259,TRADING,150540.87,247626.36,158766.46,257778.08,733092.33,614764.95,228276.39,491108.63,707633.69,937917.93,448465.69,309480.75,2364274.38,30496.34,429022.94,45796.87,342531.46,452754.54,1404848.79,45028.65,121904.78,391870.9,420160.5,485836.37,95151.44,140112.95,145109.16,182644.99,97922.92,155481.21,130420.21,123941.72,151909.12,100165.11,157305.1,114921.51,126718.25,1398748.54,22526.93,17318.4,128667.78,252624.02,153.12,1265693.23,4186600.5,34428.6,787115.19,685055.63,48821.3,54912.49
Scenario 2,560,2,True Positive News,260,TRADING,150529.81,247763.79,158846.72,258170.4,732207.51,614501.07,228234.79,491284.82,707819.42,937818.6,448658.67,309154.47,2361151.76,30455.82,428859.68,45792.83,342559.25,452717.85,1404907.38,45037.39,122093.19,392770.56,419301.26,484321.51,95157.99,139886.13,145153.79,182542.3,98063.14,155442.08,130395.85,123794.08,151982.92,100110.61,157218.73,115076.09,126442.79,1399349.9,22469.42,17339.7,128718.34,252572.33,153.04,1265753.68,4191532.99,34406.83,786176.18,684650.87,48722.3,54960.17
Scenario 2,561,2,True Positive News,261,TRADING,150505.13,248255.96,158788.48,258481.65,731335.84,614077.0,228281.96,491161.42,707928.83,937660.17,448867.58,309076.34,2359393.27,30403.16,429201.27,45766.36,342508.94,452693.34,1405266.84,45018.11,122319.83,393406.11,418451.98,482447.31,95146.34,139601.62,145233.96,182457.87,98191.32,155515.34,130398.89,123924.23,151647.03,100080.77,157019.59,115243.72,126193.84,1400902.01,22414.01,17357.22,128542.77,252607.93,152.95,1265458.37,4197821.46,34358.13,785118.28,684081.31,48630.76,54951.34
Scenario 2,562,2,True Positive News,262,TRADING,150476.4,248481.58,158831.65,258767.32,730833.44,612756.02,228341.77,490933.08,708187.08,937852.52,449117.09,309023.07,2357535.45,30354.36,429310.4,45764.94,342252.01,452621.9,1405702.26,45030.12,122468.41,393962.92,417727.95,480849.84,95099.26,139342.59,145207.16,182379.32,98391.67,155436.08,130344.05,123848.16,151597.37,100093.95,157014.17,115365.6,125999.43,1401824.91,22368.78,17380.22,128366.01,252551.85,152.93,1265193.58,4203245.44,34336.21,784735.05,683535.9,48524.62,54980.96
Scenario 2,563,2,True Positive News,263,TRADING,150476.54,248435.8,158748.78,259124.63,729947.95,612068.12,228299.82,491703.14,708127.07,938238.62,449512.58,308963.39,2355929.11,30318.06,429570.79,45750.13,341553.14,452557.5,1405766.42,45026.76,122655.02,394437.51,417032.08,479095.58,94948.89,138944.56,145190.84,182408.47,98580.85,155271.55,130379.9,123929.43,151393.61,100082.91,156900.04,115480.95,125637.17,1402802.08,22327.17,17396.66,128283.7,252507.51,152.96,1265180.86,4207941.49,34287.28,784114.5,682805.03,48453.95,55030.57
Scenario 2,564,2,True Positive News,264,TRADING,150438.58,248314.09,158771.61,259303.61,728793.56,611558.92,228347.17,492008.34,708241.57,938163.61,449030.84,308945.23,2353762.02,30270.97,428911.98,45747.11,340992.97,452334.88,1405960.13,45028.92,122727.59,395179.33,416240.84,477261.66,95049.41,138600.69,145222.36,182452.0,98671.03,155204.96,130297.08,124002.91,151312.45,100081.46,156928.91,115631.0,125330.42,1404689.79,22285.11,17406.87,128167.18,252417.36,152.91,1265099.48,4211855.38,34287.79,783030.92,682746.85,48354.81,55057.34
