Scenario	Global_Second	Phase	Phase_Name	Phase_Second	Market_State	Kia	SK hynix	DB HiTek	POSCO Future M	Hyundai Motor	POSCO Holdings	Samsung Electronics	LS	Samsung SDI	Samsung Electro-Mechanics	HD Korea Shipbuilding	LS ELECTRIC	Korea Zinc	HMM	Hyundai Mobis	Korea Electric Power	Samsung C&T	SK Inc.	NAVER	Kakao	JUSUNG Engineering	EO Technics	Hanmi Semiconductor	LG Chem	Shinhan Financial	LEENO Industrial	LG Electronics	Celltrion	KODEX 200	EcoPro	Hana Financial	KODEX Semiconductor	SK Innovation	TIGER 200	KB Financial	KODEX Leverage	Meritz Financial	Samsung Biologics	KODEX KOSDAQ150	KODEX KOSDAQ150 Leverage	Wonik IPS	EcoPro BM	KODEX 200 Futures Inverse 2X	HD Hyundai Electric	Hyosung Heavy Industries	Woori Financial	HD Hyundai Heavy Industries	LG Energy Solution	TIGER Semiconductor TOP10	HPSP
Scenario 1	362	2	True Positive News	62	TRADING	151351.99	1490672.84	165816.36	269587.27	547328.33	443541.95	240190.32	522780.88	727896.78	944559.36	459236.02	307079.14	1627460.04	20246.23	460366.17	43685.83	312955.32	462059.98	211018.31	47132.93	124554.56	491932.48	365697.84	416460.65	100034.81	118147.3	146195.93	188593.28	104039.49	152871.04	129702.88	132276.2	149360.57	100574.52	154959.8	132173.81	113779.9	1413237.01	20432.08	16015.71	121620.94	218052.03	144.71	1207702.32	3977919.77	33256.3	683308.63	453494.34	44097.79	54217.8
Scenario 1	363	2	True Positive News	63	TRADING	151411.93	1489577.6	165755.45	269435.06	546661.31	442886.52	240347.16	522771.06	728808.13	949457.23	459084.52	307851.06	1629142.91	20261.07	461580.9	43696.2	311808.36	462715.46	211125.5	47032.89	124543.73	491913.84	364154.42	417480.18	99928.83	118014.9	146217.78	188819.54	103941.5	152691.66	129701.04	132203.92	149738.18	101070.9	154932.7	132389.38	114443.68	1412946.54	20423.74	16033.77	121410.86	218302.03	144.04	1204921.4	3979460.31	33262.95	682947.18	453995.67	44150.37	54131.86
Scenario 1	364	2	True Positive News	64	TRADING	151212.26	1485739.31	165440.82	269929.83	546339.32	442956.31	240148.69	522747.11	729484.37	947572.49	459112.54	308063.33	1630140.8	20257.86	462765.86	43695.49	311948.85	462026.68	211320.49	46991.36	124481.81	493004.93	365151.15	419428.87	100006.84	117659.64	146613.21	188917.55	103848.94	152447.69	129719.98	131972.14	149704.24	102003.51	154999.37	133263.46	115040.79	1411146.79	20367.48	16062.97	121401.45	218206.11	143.8	1202729.48	3978046.39	33275.29	684753.36	454903.49	44094.47	54079.57
Scenario 1	365	2	True Positive News	65	TRADING	151164.15	1487951.39	166038.42	269704.37	545546.73	443832.25	240022.13	521498.93	731794.72	951291.19	458886.78	307614.76	1629918.87	20249.42	464055.06	43701.9	312266.14	460238.03	211118.64	46954.98	124360.36	492597.55	366540.51	419529.8	99911.38	117417.99	146560.4	188815.67	103922.43	152616.17	129634.86	132012.87	149493.89	102788.78	154882.59	133309.13	115639.69	1409966.73	20367.06	16088.26	121452.17	217974.07	143.5	1200002.99	3977045.51	33299.99	684832.97	455901.93	43945.8	53927.84
Scenario 1	366	2	True Positive News	66	TRADING	151398.97	1491117.93	166752.34	269528.57	546116.83	444233.28	239850.71	523140.18	732327.33	952482.12	458645.67	307287.98	1635218.05	20243.9	465065.75	43700.98	312105.02	460873.48	211616.57	46962.68	124739.52	493419.08	366918.36	419371.92	99798.84	117065.89	146644.23	188470.33	103816.22	152447.64	129530.02	132219.97	149758.23	103852.22	154946.58	133558.66	116253.75	1410620.75	20342.36	16077.77	122204.26	218075.5	143.86	1199474.84	3982297.92	33334.43	684445.86	455978.21	43966.02	53977.08
Scenario 1	367	2	True Positive News	67	TRADING	151530.77	1493203.75	166709.72	269429.78	545701.64	444538.93	239847.83	523744.99	732933.58	951362.18	457923.17	307220.28	1636545.59	20242.68	465720.79	43704.82	311839.16	461122.95	212184.68	46936.51	125347.48	494845.28	366374.23	419443.29	99827.62	116883.83	146459.14	188644.32	103748.44	152575.29	129812.9	132266.02	149661.51	104694.03	154887.29	133778.47	116932.33	1410249.24	20397.28	16047.37	121579.81	218208.6	143.3	1200607.71	3984088.83	33346.17	684758.36	456695.75	43992.64	53954.66
Scenario 1	368	2	True Positive News	68	TRADING	151333.01	1494150.92	166753.04	269564.7	544826.38	444615.12	239963.31	523986.81	733965.52	955008.07	457280.78	308185.73	1636681.96	20221.33	466594.37	43776.76	312269.34	461732.79	212606.79	46857.45	125551.47	496358.8	366458.26	418746.04	99846.47	117107.8	146629.78	188682.5	103685.29	152484.21	129793.36	132509.93	149195.25	105524.18	155030.4	133409.39	117377.57	1409809.83	20397.48	16089.43	121484.66	218552.08	143.25	1197947.65	3979891.1	33338.26	683527.39	456942.69	43998.98	53866.14
Scenario 1	369	2	True Positive News	69	TRADING	151424.51	1490642.34	166667.52	269459.12	544376.51	444788.66	239673.73	523411.49	733088.06	956258.37	457743.65	309303.62	1637569.64	20221.37	467843.7	43765.87	312052.79	461941.53	213022.76	46924.13	125287.65	494517.65	368067.58	419633.76	99767.28	116889.99	146576.86	188724.1	103737.63	152272.13	129715.46	132706.08	149454.69	106423.54	154974.69	133513.94	117427.59	1409739.83	20378.74	16155.16	122078.85	218699.12	142.93	1196195.79	3977304.07	33407.1	684391.55	457591.98	44008.89	53927.48
Scenario 1	370	2	True Positive News	70	TRADING	151638.31	1487810.25	166672.33	269112.69	544629.73	444611.76	240296.79	523756.18	733817.56	955587.84	457383.75	309366.52	1640562.32	20205.63	467058.26	43693.1	311576.68	462740.51	213644.86	46958.23	126181.69	494081.77	368711.22	419954.93	99855.86	116585.46	147005.16	188717.47	103832.01	152617.71	129667.06	132460.76	149521.27	107165.01	154958.41	133365.85	117205.41	1407089.28	20356.48	16146.65	122056.1	219418.74	142.71	1196594.19	3972535.92	33414.85	682844.62	458275.37	43850.72	53995.77
Scenario 1	371	2	True Positive News	71	TRADING	151841.87	1488434.18	166246.81	269232.8	544426.58	445173.49	240460.16	523796.94	734915.34	956032.6	457528.38	310460.76	1643639.5	20188.27	467701.67	43732.81	311314.55	464096.16	214377.77	46954.89	125900.8	491482.5	368214.75	421052.53	99914.08	116504.65	147429.53	188734.73	103934.66	152849.82	129731.43	132793.6	149357.18	107864.14	154933.13	132973.51	116773.31	1405443.95	20367.44	16164.59	121910.92	219562.92	142.37	1196923.57	3956283.39	33426.03	682916.85	458378.33	43769.9	53990.99
Scenario 1	372	2	True Positive News	72	TRADING	151822.74	1487974.31	166627.93	269370.77	544582.19	445474.8	239968.45	524307.74	734435.99	955221.94	457583.48	310385.19	1647906.98	20190.99	467544.4	43749.59	310544.99	463105	214914.22	46994.58	126149.93	492560.49	367666.06	421726.99	99889.42	116086.44	147738.78	188742.62	104146.32	152912.64	129689.33	132706.84	149236.26	108382.73	155036.88	132766.98	116027.64	1406091.11	20379.6	16212.58	122204.21	219682.83	141.97	1196247.91	3965310	33453.93	683881.76	457721.91	43748.91	53912.9
Scenario 1	373	2	True Positive News	73	TRADING	151742.04	1490320.52	166178.25	268751.07	545704.57	444872.99	240559.78	524991.87	735208.09	953357.55	458127.32	310852.12	1650989.81	20211.94	468780.82	43746.69	309521.92	463026.34	215249.8	47081.02	125733.16	492583.44	367333.32	422444.77	99815	115652.23	148268.39	188691.3	103935.59	152980.07	129704.23	132514.92	149129.52	108804.9	155001.07	133025.2	115286.78	1405563.87	20412.45	16251.24	122748.65	220063.81	142.34	1198250.34	3957905.41	33479.23	682821.75	457418.58	43644.15	53938.18
Scenario 1	374	2	True Positive News	74	TRADING	151569.07	1493630.28	166236.41	268873.69	545574.91	444888.56	240419.44	524882.6	735020.41	952755.89	458873.06	311292.14	1654427.77	20202.3	469401.04	43772.07	309345.24	462615.7	215871.91	47128.29	126110.64	491902.8	366482.81	422270.18	99840.91	115300.79	148977.04	188788.46	103878.93	153003.89	129588.79	132486.84	149108.14	108969.81	155008.37	132768.19	114641.48	1404236.86	20430.75	16248.83	122537.68	219932.33	141.99	1197686.57	3960586.24	33496.23	682841.3	457817.02	43563.21	53940.55
Scenario 1	375	2	True Positive News	75	TRADING	151428.75	1489858.14	166304.69	269163.73	545099.54	445670.11	240654.41	526547.27	734068.92	951837.29	458770.92	310656.46	1661334.27	20190.32	468896.5	43792.72	309458.52	462014.68	216590.71	47166.27	126244.74	492318.63	366631.37	422629.8	99833.38	115183.21	148508.89	188790.97	103687.43	153210.2	129511.52	132544.83	149180.61	109188.57	154998.84	132397.37	113895.55	1401716.91	20457.81	16229	122629.67	219712.29	141.67	1198666.53	3970502.92	33519.48	681366.91	457674.99	43525.93	53989.22
Scenario 1	376	2	True Positive News	76	TRADING	151161.3	1491771.93	166386.21	269287.58	545722.07	445793.98	241346.59	527208.08	736289.89	949361.33	458143.15	310933.43	1663540.62	20188.22	469744.34	43776.62	308762.36	462919.03	217355.62	47240.92	126366.15	493826.98	366579.64	423877.24	99849.45	114986.09	148616.31	188649.07	103625.7	153013.19	129592.45	132764.48	149462.64	109187.51	154867.78	132484.05	113411.51	1398663.23	20487.98	16175	122713.72	219735.35	141.64	1202301.08	3973462.38	33541	681460.74	457684.21	43440.32	54072.1
Scenario 1	377	2	True Positive News	77	TRADING	151247.27	1490534.6	166712.45	269040.53	545093.59	445794.93	241284.76	525943.53	738373.37	950978.01	458456.78	311979.86	1666112	20174.48	469869.21	43758.36	308620.95	462783.55	217866.99	47247.65	126268.65	494387.37	366496.36	423313.33	99735.55	114743.01	148810.78	188347.73	103657.91	153651.06	129459.91	132593.33	149703.76	109262.45	154918.9	132410.86	113059.38	1396967.33	20435.12	16222.73	122484.06	219677.83	141.41	1204706.09	3962607.06	33537.58	681283.9	457452.35	43478.85	53972.39
Scenario 1	378	2	True Positive News	78	TRADING	151246.04	1491594.1	167262.35	268508.13	546151.28	445479.21	241745.69	526700.97	737503.14	951339.19	459096.01	312133.07	1669668.31	20184.14	470792.19	43794.98	308489.33	462901.22	218618.68	47300.9	126167.98	494446.05	366256.69	422859.31	99689.84	114639.56	149117.35	188409.31	103606.87	153679.84	129538.46	132763	149917.57	108791.19	154604.92	132386.98	112807.97	1394874.58	20467.08	16172.12	122467.29	220285.46	141.02	1205319.48	3959431.01	33559.92	681848.1	457216.14	43572.01	53944.01
Scenario 1	379	2	True Positive News	79	TRADING	151110.01	1487715.9	167396.81	268084.42	544939.64	445426.84	241476.56	527428.07	737701.48	950456.97	459373.53	312557.36	1672365.6	20209.56	471030.31	43790.07	310133.99	462260.62	218545.67	47336.68	126329.28	495113.04	364948.89	423369.35	99687.91	114630.07	149347.18	188372.61	103775.41	153681.01	129477.77	132691.75	149907.13	108435.74	154599.42	132097.94	112523.8	1394658.79	20482.34	16191.54	122377.35	220316.85	142.05	1208395.43	3952876.98	33610.71	681166.73	457011	43643.96	54042.75
Scenario 1	380	2	True Positive News	80	TRADING	150848.55	1485116.8	167278.8	268802.4	544987.33	445326.77	241887.76	528289.88	737710	949646.03	459914.2	313467.28	1674309.59	20186.39	471279.36	43798.89	309122.99	463670.9	218429	47415.33	126293.54	493991.75	363989.35	423184.85	99617.9	114331.96	149578.48	188497.39	103718.82	153801.7	129425.91	132513.05	149867.9	107914.36	154258.58	131990.08	112456.04	1393932.77	20484.71	16225.89	122485.98	220361.87	141.8	1211116.25	3944466.6	33603.83	681508.79	457402.06	43568.35	54307.45
Scenario 1	381	2	True Positive News	81	TRADING	150862.96	1480037.24	166900.55	268392.35	544161.41	445241.12	242109.08	527587.45	737390.49	951248.95	459797.52	313449.85	1673320.19	20215.49	470558.97	43827.4	308128.01	464008.98	218316.55	47422.28	126510.5	493405.99	363884.07	423478.6	99586.66	114384.6	149359.86	188438.11	103868.53	153890.26	129392.44	132239.97	150012.06	107302.94	154082	131608.59	112380.1	1393909.22	20517.66	16262.84	123174.96	220660.58	141.73	1215931.14	3942875.22	33617.93	680746.13	458227.08	43477.69	54149.38
Scenario 1	382	2	True Positive News	82	TRADING	150905.96	1480924.77	166792.89	268165.87	544192.54	445367.07	242202.86	525608.46	736460.88	950609.58	460091.73	313273.21	1671182	20212.85	470141.33	43842.09	307792.83	464409.96	218002.35	47452.87	126052	492217.97	363456.9	423514.45	99651.01	114362.22	149735.74	188417.62	103874.62	153881.82	129561.95	132589.59	149835.29	106772.04	153784.94	131587	112273.98	1391162.8	20522.81	16327.99	123442.65	221066.38	141.7	1218790.21	3944487.9	33602.23	681648.28	458291.4	43522.18	54067.06
Scenario 1	383	2	True Positive News	83	TRADING	151109.03	1477465.1	166289.58	268414.24	544339.67	444924.33	242180.03	526197.68	734163.51	948339.77	460177.2	313037.16	1666969.26	20212.59	471061.27	43784.99	308432.72	463651.18	217949.58	47516.85	126226.6	490489.68	363331.76	423374.03	99525.39	114391.46	149789.84	188550.59	103783.77	154547.71	129623	132519.93	149925.76	106278.38	153283.05	131463.73	112245.49	1391110.81	20552.99	16406.07	123613.3	221265.48	141.69	1222565.07	3936063.39	33581.09	682389.79	459612.54	43444.28	53936.64
Scenario 1	384	2	True Positive News	84	TRADING	150824.01	1477072.38	166346.27	268722.4	543884.1	444913.79	241524.69	526088.44	735126.14	946509.51	459899.87	313588.09	1664653.57	20207.14	470881.26	43750.76	307604.92	462863.61	217630.86	47566.37	125897.92	490661.16	363408.72	424000.9	99510.5	114511.44	150072.37	188422.81	103920.08	154980.18	129713.12	132405.63	149964.1	105669.18	152670.53	131887.41	112405.13	1392902.68	20604.53	16461.85	123650.16	220920.77	140.99	1225212.49	3932868.03	33622.04	683610.16	459280.27	43339.94	53868.02
Scenario 1	385	2	True Positive News	85	TRADING	150994.39	1476611.51	165918.48	268534.29	542495.25	444802.17	242290.68	525960.95	735433.55	948820.87	459925.79	313582.44	1660719.8	20222.66	469596.64	43741.64	308242.57	462930.61	217325.78	47609.02	125315.99	488301.35	363722.3	423662.95	99604.19	114869.38	150193.32	188150.19	104187.77	154955.04	129621.4	132299.33	149957.15	105147.59	152056.98	132703.33	112357.01	1392631.32	20662.21	16438.52	123531.62	220919.54	140.78	1230634.2	3931252.6	33631.76	683091.93	460021.59	43427.49	53693.39
Scenario 1	386	2	True Positive News	86	TRADING	151102.89	1473543.06	165973.33	268803.39	542551.14	444431.82	242392.75	525737.86	734746.24	948530.74	459453.97	312968.26	1658308.11	20207.51	469493.25	43705.63	307893.03	463074.17	217202.09	47680.75	125003.51	489012.83	363268.38	424090.63	99614.36	115056.92	150195.25	188216.6	104305.16	155130.04	129431.76	132414.01	150017.01	104538.87	151630.58	132443.18	112503.17	1394023.44	20658.86	16453.81	123488.26	221191.94	141.05	1233810.46	3923341.78	33638.58	683840.09	458965.94	43476.16	53764.59
Scenario 1	387	2	True Positive News	87	TRADING	151261.08	1471878.9	165943.5	268859.6	540977.66	444382.8	242607.62	526402.41	735626.12	949267.15	458628.01	313493.88	1656874.22	20194.31	469331.61	43655.83	308196.48	462493.98	216546.64	47719.55	125354.14	489653.15	362457.5	423944.85	99575.98	115083.03	150678.17	188341.4	104251.14	155234.81	129380.55	132590.11	150063.46	103806.73	150993.21	132378.41	112587.5	1395347.68	20724.18	16397.07	123691.71	220939.91	140.29	1237965.05	3921428.09	33670.29	682515.16	458823.26	43453.13	53659.49
Scenario 1	388	2	True Positive News	88	TRADING	151439.87	1470686.17	166106.89	269117.49	540833.77	444126.53	242499.54	526383.65	737313.29	947003.28	458668.86	313606.52	1653223.66	20185.85	468152.14	43608.49	308391.3	463246.4	216787.83	47740.76	124759.67	489092.26	362475.1	423648.22	99668.02	115380.96	150755.08	188300.99	104230.94	155648.34	129306.63	132560.04	150339.53	103128.7	150451.4	132963.55	112583.2	1395683.01	20728.22	16406.39	123285.35	220973.61	140.84	1243464.07	3906379.04	33655.01	681056.62	459661.23	43477.38	53692.77
Scenario 1	389	2	True Positive News	89	TRADING	151226.29	1475150.39	166352.57	269426.82	540844.15	443612.95	242372.65	527838.51	736138.26	949069.35	459253.96	313719.7	1649527.08	20160.78	467894.66	43608.92	308853.62	463072.92	216655.34	47743.82	124312.02	489026.7	361988.56	424018.14	99708.05	115733.04	151245.84	188210.99	104272.37	155266.09	129341.48	132246.09	150432.15	102591.55	150238.4	132704.31	112508.86	1395307.49	20755.25	16437.44	123609.83	221075.98	140.53	1249285.37	3901341.32	33644.31	681236.19	459709.6	43569.54	53418.85
Scenario 1	390	2	True Positive News	90	TRADING	150986.36	1476813.79	166271.31	269770.78	541190.53	443266.93	242830.83	529759.4	736253.38	949696.26	459489.63	314784.05	1644852.83	20168.67	469757.46	43625.2	308169.95	462857.79	216876.11	47795.25	124140.09	489601.37	361714.33	424674.69	99645.5	116067.85	151267.07	188229.43	104393.4	155233.43	129342.33	131769.4	150327.69	102006.53	150079.57	132623.91	112557.53	1394614.86	20742.9	16422.37	123420.11	221088.93	139.9	1249475.42	3893689.35	33693.39	682565.02	459596.15	43499.9	53246.17
Scenario 1	391	2	True Positive News	91	TRADING	150863.87	1478453.85	166439.8	269605.17	541230.65	442944.25	243020.94	529619.52	737140.66	947260.66	458694.66	314822.95	1643773.35	20163.7	468556.58	43618.92	307957.99	463095.07	217000.23	47836.57	124619.7	489300.49	362170.47	425081.76	99665.75	116252.59	151253.78	188428.68	104529.68	154703.15	129371.44	132239.45	150596.59	101684.25	150175.33	131878.41	112634.43	1394956.95	20728.01	16392.62	123332.58	221163.94	140.17	1252924.14	3906110.56	33681.7	681966.78	458988.73	43512.05	53404.32
Scenario 1	392	2	True Positive News	92	TRADING	150853.16	1478699.72	166457.83	269825.34	541847.92	443084.24	243271.12	529673.84	738833.98	945866.76	459210.54	315252.09	1638019.5	20166.98	467248.25	43636.12	307522.01	464007.69	216898.05	47868.29	124653.39	490361.47	362938.5	425251.7	99660.84	116310.94	151641.72	188586.39	104562.96	154817.91	129268.29	132365.03	150686.02	101110.1	150696.18	131738.78	112620.99	1396939.14	20687.77	16386.25	123602.36	221086.19	140.21	1258788.29	3900210.47	33700.43	680395.26	458477.42	43619.52	53389.92
Scenario 1	393	2	True Positive News	93	TRADING	150714.81	1477703.42	166527.05	269820.33	542435.79	442540	243785.97	531256.14	738174.68	946124.21	458801.78	316059.54	1634400	20173.2	466482.31	43606.2	307369.51	465008.68	216596.38	47837.22	124561.64	489876.71	362400.75	425018.57	99627.77	116468.24	151984.72	188584.46	104368.36	154770.4	129128.2	132503.45	150768.96	100473.89	151089.41	131632.08	112575.6	1399280.65	20698.06	16368.11	123714.75	220999.71	141.07	1263609.8	3889668.06	33689.36	680134.33	458198.39	43641.28	53209.43
Scenario 1	394	2	True Positive News	94	TRADING	150936.23	1478294.93	166531.5	269693.05	543824.07	442285.47	243396.86	531199.58	740141.74	946828.19	458904.64	316220.72	1633710.88	20180.05	466161.34	43573.25	307122.93	465439.81	216787.15	47849.17	124297.9	488625.85	362510.67	424807.01	99558.94	116475.05	152377.57	188632.1	104263.5	154812.47	129126.46	132713.1	150734.39	100118.4	151855.31	131498.07	112544.91	1399101.35	20726.86	16417.72	123776.58	221188.92	141.8	1269537.87	3892465.08	33685.35	680191.91	457771.65	43600.55	53021.15
Scenario 1	395	2	True Positive News	95	TRADING	150848.21	1485173.9	166342.78	269667.81	543269.83	441400.98	243353.34	532055.45	741250	947107.44	458285.73	316811.14	1627334.36	20179.18	465656.82	43560.27	307026.04	465448.03	216587.89	47851.9	123717.77	488249.8	363275.06	425546.66	99558.93	116572.38	152484.59	188591.06	104504.03	154412.29	129078.52	132634.33	150852.92	99654.83	152552.21	131146.57	112701.2	1401318.79	20710.71	16448.09	123634.41	221466.39	141.82	1277589.13	3915444.63	33706	680223.21	457834.98	43543.83	52828.49
Scenario 1	396	2	True Positive News	96	TRADING	150866.56	1482384.49	166276.1	269896.84	544508.31	441252.6	243459.55	532678.89	741582.02	948525.5	458504.58	316153.57	1623530.17	20173.01	465307.82	43621.99	307833.83	465529.84	216175.55	47935.21	124081.06	488246.73	363265.24	424155	99460.03	116540.87	152746.77	188801.07	104539.42	154324.78	128890.69	132601.22	150606	99455.42	153312.16	131433.49	112704.41	1403674.25	20719.57	16465.42	123482.08	221253.54	141.51	1283118.09	3919329.31	33720.87	679159.14	456855.29	43597.29	52764.22
Scenario 1	397	2	True Positive News	97	TRADING	150779.36	1483701.21	165911.61	270222.55	544335.23	440560.87	243687.22	532791.62	741588.72	947059.96	459147.16	316442.05	1624363.87	20170.69	464188.12	43620.57	307704.22	465048.52	216542.99	48012.26	124298.49	487802.53	363711.58	424010.9	99577.21	116634.39	152921.27	188915.66	104763.15	154165.72	128928.51	132723.15	150833.75	99258.54	153804.15	131755.19	112763.04	1406087.59	20702.08	16433.19	123421.64	221113.5	141.46	1289284.12	3920670.25	33733.46	678804.16	457060.05	43461.75	52851.95
Scenario 1	398	2	True Positive News	98	TRADING	150545.63	1482016.84	166041.5	270642.21	545008.63	440757.53	244376.37	531018.8	741826.9	945503.52	459015.61	316599.39	1623305.13	20153.67	462565.15	43644.13	307765.15	465804.94	216676.75	48061.1	124098.96	489109.89	363775.87	424455.11	99427.07	116453	152660.34	188974.68	104832.42	154172.4	129116.1	132961.77	150954.7	99194.51	154294.14	131809.58	112835.58	1408464.17	20681.31	16393.37	123270.51	221508.4	141.9	1295432.86	3919526.34	33715.35	678219.12	456801.35	43390.53	52753.74
